Fecha_generacion,Fecha_evaluacion,Antelacion,Numero_habitaciones_hotel,Numero_habitaciones_bloqueadas,Room_nights_individuales_actuales,Room_nights_grupos_actuales,Precio_actual,Revenue_individual_actual,Revenue_grupos_actual,Precio_competidor1,Precio_competidor2,Precio_competidor3,Cancelaciones,Evento_muy_grande,Evento_grande,Duracion_evento,Horas_sol,Temperatura_minima,Temperatura_maxima,Día_de_la_semana
2023-06-29,2023-07-04,5,100,0,35,8,87,3089.33,650.45,90,97,93,4,0,0,0,10.98,20.01,30.37,Tuesday
2023-06-29,2023-07-05,6,100,0,23,16,101,2315.33,1481.39,94,111,93,2,0,0,0,9.69,18.65,28.43,Wednesday
2023-06-29,2023-07-06,7,100,0,25,16,90,2221.67,1306.67,81,83,89,2,0,0,0,11.38,19.63,30.82,Thursday
2023-06-29,2023-07-07,8,100,0,11,49,100,1101.47,4514.53,104,96,102,2,0,0,0,10.03,19.38,28.76,Friday
2023-06-29,2023-07-08,9,100,0,14,48,89,1234.8,3891.84,85,86,84,4,0,0,0,10.4,21.36,29.71,Saturday
2023-06-29,2023-07-09,10,100,0,13,45,104,1345.93,4284.6,101,109,95,2,0,0,0,9.79,19.33,31.23,Sunday
2023-06-29,2023-07-10,11,100,0,32,16,105,3338.67,1534.93,98,99,108,6,0,0,0,10.14,18.99,30.61,Monday
2023-06-29,2023-07-11,12,100,0,26,20,84,2171.87,1536.27,80,78,87,1,0,0,0,9.86,20.82,29.66,Tuesday
2023-06-29,2023-07-12,13,100,0,36,7,115,4171.2,746.67,123,113,122,5,0,1,2,10.19,21.07,30.81,Wednesday
2023-06-29,2023-07-13,14,100,0,29,12,99,2888.4,1100.16,105,104,97,3,0,0,0,9.95,18.4,28.67,Thursday
2023-06-29,2023-07-14,15,100,0,12,45,104,1232.0,4245.6,98,95,99,4,0,0,0,10.16,18.99,30.91,Friday
2023-06-29,2023-07-15,16,100,0,14,41,104,1454.13,3917.41,109,98,103,3,0,0,0,10.87,21.79,31.67,Saturday
2023-06-29,2023-07-16,17,100,0,15,38,105,1572.0,3663.2,100,108,104,5,0,0,0,11.4,18.36,31.13,Sunday
2023-06-29,2023-07-17,18,100,0,28,15,103,2844.8,1400.4,96,94,98,4,0,0,0,11.39,19.26,29.33,Monday
2023-06-29,2023-07-18,19,100,0,36,5,120,4303.2,549.67,112,130,111,2,0,1,2,11.37,18.48,28.52,Tuesday
2023-06-29,2023-07-19,20,100,0,32,13,101,3204.27,1196.69,101,95,94,7,0,0,0,9.5,19.91,29.51,Wednesday
2023-06-29,2023-07-20,21,100,0,29,14,107,3103.0,1378.16,112,107,102,3,0,0,0,11.16,19.73,29.11,Thursday
2023-06-29,2023-07-21,22,100,0,19,40,106,2011.47,3895.47,107,107,102,3,0,0,0,10.52,18.04,28.4,Friday
2023-06-29,2023-07-22,23,100,0,11,54,104,1153.53,5213.52,113,112,100,2,0,0,0,9.62,18.42,28.14,Saturday
2023-06-29,2023-07-23,24,100,0,13,38,105,1365.0,3670.8,108,102,105,3,0,0,0,10.02,20.16,30.82,Sunday
2023-06-29,2023-07-24,25,100,0,30,9,104,3148.0,869.52,111,101,114,1,0,0,0,9.8,20.5,29.29,Monday
2023-06-29,2023-07-25,26,100,0,25,14,107,2693.33,1388.43,110,108,114,4,0,0,0,10.27,18.52,31.41,Tuesday
2023-06-29,2023-07-26,27,100,0,23,11,97,2231.0,981.64,94,105,92,4,0,0,0,10.58,19.57,29.14,Wednesday
2023-06-29,2023-07-27,28,100,0,20,19,102,2046.67,1789.29,111,97,103,3,0,0,0,10.16,18.99,28.06,Thursday
2023-06-29,2023-07-28,29,100,0,16,36,105,1681.07,3480.0,111,99,106,1,0,0,0,10.97,19.33,31.24,Friday
2023-06-29,2023-07-29,30,100,0,16,35,106,1694.93,3410.87,104,98,115,6,0,0,0,10.57,19.41,30.99,Saturday
2023-06-29,2023-07-30,31,100,0,9,43,110,978.0,4294.27,100,109,101,2,0,0,0,10.39,21.4,28.09,Sunday
2023-06-29,2023-07-31,32,100,0,23,13,97,2260.13,1176.59,105,105,100,3,0,0,0,9.97,20.41,30.19,Monday
2023-06-29,2023-08-01,33,100,0,23,11,108,2473.27,1087.83,100,110,107,7,0,0,0,9.91,20.58,30.65,Tuesday
2023-06-29,2023-08-02,34,100,0,20,15,102,2048.0,1413.6,100,110,102,2,0,0,0,9.79,19.33,31.38,Wednesday
2023-06-29,2023-08-03,35,100,0,18,14,105,1880.4,1344.93,108,99,100,1,0,0,0,9.72,20.55,31.69,Thursday
2023-06-29,2023-08-04,36,100,0,8,42,105,845.33,4085.2,103,113,109,4,0,0,0,10.43,19.35,28.51,Friday
2023-06-29,2023-08-05,37,100,0,13,29,114,1484.6,3047.32,113,110,122,4,0,0,0,10.4,18.51,30.74,Saturday
2023-06-29,2023-08-06,38,100,0,12,47,117,1405.6,5065.35,108,119,126,3,0,0,0,9.81,18.53,29.3,Sunday
2023-06-29,2023-08-07,39,100,0,28,10,100,2801.87,920.67,99,99,103,1,0,0,0,10.99,21.74,31.54,Monday
2023-06-29,2023-08-08,40,100,0,17,3,126,2151.07,349.36,126,129,131,1,0,1,3,10.16,21.88,30.43,Tuesday
2023-06-29,2023-08-09,41,100,0,22,11,116,2560.8,1178.32,118,117,119,2,0,0,0,9.3,19.4,29.55,Wednesday
2023-06-29,2023-08-10,42,100,0,25,7,112,2771.67,713.35,110,106,103,3,0,0,0,10.29,19.64,28.18,Thursday
2023-06-29,2023-08-11,43,100,0,11,29,121,1336.87,3243.75,127,127,117,2,0,0,0,9.01,18.58,30.32,Friday
2023-06-29,2023-08-12,44,100,0,9,31,117,1054.8,3343.04,113,123,118,3,0,0,0,10.99,21.54,28.06,Saturday
2023-06-29,2023-08-13,45,100,0,10,34,107,1072.0,3353.76,101,111,112,2,0,0,0,9.96,18.19,30.95,Sunday
2023-06-29,2023-08-14,46,100,2,18,7,107,1929.6,690.48,101,110,113,3,0,0,0,10.17,18.69,30.74,Monday
2023-06-29,2023-08-15,47,100,0,17,10,109,1845.07,998.13,100,116,104,1,0,0,0,10.62,19.0,29.3,Tuesday
2023-06-29,2023-08-16,48,100,0,19,19,116,2197.67,2021.35,112,113,118,6,0,0,0,9.42,21.64,29.63,Wednesday
2023-06-29,2023-08-17,49,100,0,11,8,115,1273.07,852.27,121,115,120,1,0,0,0,10.73,19.06,31.73,Thursday
2023-06-29,2023-08-18,50,100,0,7,35,115,801.27,3684.33,120,111,106,5,0,0,0,10.7,20.11,30.34,Friday
2023-06-29,2023-08-19,51,100,0,5,35,127,636.33,4098.73,124,131,130,0,0,0,0,9.44,18.37,30.89,Saturday
2023-06-29,2023-08-20,52,100,0,6,26,120,720.0,2870.4,127,119,114,1,0,0,0,10.34,21.44,29.61,Sunday
2023-06-29,2023-08-21,53,100,0,19,6,111,2114.07,614.32,104,117,116,1,0,0,0,10.23,19.49,29.76,Monday
2023-06-29,2023-08-22,54,100,1,15,7,126,1878.0,805.84,119,119,128,1,0,1,3,9.61,18.32,30.97,Tuesday
2023-06-29,2023-08-23,55,100,0,14,12,116,1613.73,1271.84,108,111,118,2,0,0,0,9.14,20.97,30.1,Wednesday
2023-06-29,2023-08-24,56,100,0,11,8,110,1215.87,813.87,117,103,118,1,0,0,0,9.39,19.22,31.28,Thursday
2023-06-29,2023-08-25,57,100,3,7,31,122,857.27,3493.91,132,115,126,1,0,0,0,10.21,20.39,31.83,Friday
2023-06-29,2023-08-26,58,100,0,6,34,121,732.0,3818.88,127,120,131,2,0,0,0,9.95,21.24,31.66,Saturday
2023-06-29,2023-08-27,59,100,0,10,23,141,1406.67,2975.89,141,145,132,2,1,0,6,9.87,19.01,30.39,Sunday
2023-06-29,2023-08-28,60,100,0,5,10,119,592.67,1090.13,125,113,112,1,0,0,0,9.72,19.22,29.72,Monday
2023-06-30,2023-06-30,0,100,0,16,42,100,1617.07,3908.8,109,98,109,2,0,0,0,10.43,17.49,27.94,Friday
2023-06-30,2023-07-01,1,100,0,24,38,104,2496.0,3635.84,104,98,110,10,0,0,0,10.8,19.96,29.57,Saturday
2023-06-30,2023-07-02,2,100,0,18,46,109,1963.2,4615.95,110,103,115,3,0,0,0,11.01,18.22,28.77,Sunday
2023-06-30,2023-07-03,3,100,0,33,14,92,3033.8,1184.03,83,94,98,2,0,0,0,9.85,21.99,30.39,Monday
2023-06-30,2023-07-04,4,100,0,34,7,82,2783.47,527.15,91,80,73,7,0,0,0,10.98,20.01,30.37,Tuesday
2023-06-30,2023-07-05,5,100,0,29,17,99,2884.53,1556.29,108,93,103,5,0,0,0,9.69,18.65,28.43,Wednesday
2023-06-30,2023-07-06,6,100,0,28,12,96,2680.53,1056.64,98,90,96,2,0,0,0,11.38,19.63,30.82,Thursday
2023-06-30,2023-07-07,7,100,0,11,44,112,1233.47,4539.63,107,119,112,4,0,0,0,10.03,19.38,28.76,Friday
2023-06-30,2023-07-08,8,100,0,13,49,96,1252.33,4344.01,99,98,96,6,0,0,0,10.4,21.36,29.71,Saturday
2023-06-30,2023-07-09,9,100,0,12,41,112,1352.8,4254.71,119,121,107,6,0,0,0,9.79,19.33,31.23,Sunday
2023-06-30,2023-07-10,10,100,0,33,16,87,2897.4,1293.44,88,91,94,1,0,0,0,10.14,18.99,30.61,Monday
2023-06-30,2023-07-11,11,100,0,27,19,96,2583.0,1671.75,87,90,106,4,0,0,0,9.86,20.82,29.66,Tuesday
2023-06-30,2023-07-12,12,100,0,37,5,113,4131.67,513.13,108,103,108,5,0,1,2,10.19,21.07,30.81,Wednesday
2023-06-30,2023-07-13,13,100,0,32,11,91,2931.2,927.52,100,93,89,2,0,0,0,9.95,18.4,28.67,Thursday
2023-06-30,2023-07-14,14,100,0,12,51,101,1210.4,4732.12,100,105,96,3,0,0,0,10.16,18.99,30.91,Friday
2023-06-30,2023-07-15,15,100,0,14,38,106,1473.73,3677.89,99,107,101,0,0,0,0,10.87,21.79,31.67,Saturday
2023-06-30,2023-07-16,16,100,0,16,39,106,1708.8,3834.48,114,107,109,6,0,0,0,11.4,18.36,31.13,Sunday
2023-06-30,2023-07-17,17,100,0,29,14,91,2637.07,1171.15,98,85,89,3,0,0,0,11.39,19.26,29.33,Monday
2023-06-30,2023-07-18,18,100,0,38,6,117,4380.13,635.44,107,109,109,6,0,1,2,11.37,18.48,28.52,Tuesday
2023-06-30,2023-07-19,19,100,0,34,12,104,3549.6,1152.96,107,110,101,6,0,0,0,9.5,19.91,29.51,Wednesday
2023-06-30,2023-07-20,20,100,0,21,16,105,2207.8,1547.73,112,110,95,3,0,0,0,11.16,19.73,29.11,Thursday
2023-06-30,2023-07-21,21,100,0,22,35,109,2386.27,3491.13,108,105,106,3,0,0,0,10.52,18.04,28.4,Friday
2023-06-30,2023-07-22,22,100,0,11,41,93,1022.27,3505.23,92,91,95,3,0,0,0,9.62,18.42,28.14,Saturday
2023-06-30,2023-07-23,23,100,0,13,35,111,1447.33,3585.87,106,113,119,4,0,0,0,10.02,20.16,30.82,Sunday
2023-06-30,2023-07-24,24,100,0,33,9,104,3412.2,855.72,102,107,94,7,0,0,0,9.8,20.5,29.29,Monday
2023-06-30,2023-07-25,25,100,0,27,13,104,2827.8,1253.37,109,103,111,5,0,0,0,10.27,18.52,31.41,Tuesday
2023-06-30,2023-07-26,26,100,0,30,17,107,3208.0,1672.35,108,108,104,2,0,0,0,10.58,19.57,29.14,Wednesday
2023-06-30,2023-07-27,27,100,0,27,17,111,2993.4,1733.77,102,113,116,6,0,0,0,10.16,18.99,28.06,Thursday
2023-06-30,2023-07-28,28,100,0,16,37,115,1835.73,3904.73,105,124,112,4,0,0,0,10.97,19.33,31.24,Friday
2023-06-30,2023-07-29,29,100,0,17,39,100,1728.33,3653.0,108,109,108,4,0,0,0,10.57,19.41,30.99,Saturday
2023-06-30,2023-07-30,30,100,0,9,36,112,1003.2,3690.24,107,104,117,1,0,0,0,10.39,21.4,28.09,Sunday
2023-06-30,2023-07-31,31,100,0,24,14,109,2612.8,1402.05,109,100,116,1,0,0,0,9.97,20.41,30.19,Monday
2023-06-30,2023-08-01,32,100,0,27,12,107,2867.4,1171.68,97,107,105,1,0,0,0,9.91,20.58,30.65,Tuesday
2023-06-30,2023-08-02,33,100,0,20,14,102,2030.67,1307.23,110,93,96,3,0,0,0,9.79,19.33,31.38,Wednesday
2023-06-30,2023-08-03,34,100,0,18,17,99,1791.6,1557.43,104,102,99,2,0,0,0,9.72,20.55,31.69,Thursday
2023-06-30,2023-08-04,35,100,0,8,37,100,801.6,3411.4,97,101,105,3,0,0,0,10.43,19.35,28.51,Friday
2023-06-30,2023-08-05,36,100,0,10,33,112,1123.33,3411.32,108,119,114,3,0,0,0,10.4,18.51,30.74,Saturday
2023-06-30,2023-08-06,37,100,0,12,38,108,1285.6,3742.75,101,105,105,4,0,0,0,9.81,18.53,29.3,Sunday
2023-06-30,2023-08-07,38,100,0,23,12,101,2315.33,1111.04,96,95,107,4,0,0,0,10.99,21.74,31.54,Monday
2023-06-30,2023-08-08,39,100,0,26,2,131,3404.27,240.91,134,135,123,1,0,1,3,10.16,21.88,30.43,Tuesday
2023-06-30,2023-08-09,40,100,0,24,21,111,2643.2,2126.32,107,101,112,5,0,0,0,9.3,19.4,29.55,Wednesday
2023-06-30,2023-08-10,41,100,0,22,8,107,2340.8,782.72,110,102,100,3,0,0,0,10.29,19.64,28.18,Thursday
2023-06-30,2023-08-11,42,100,0,11,45,117,1292.13,4864.8,125,118,115,3,0,0,0,9.01,18.58,30.32,Friday
2023-06-30,2023-08-12,43,100,0,10,35,110,1094.67,3523.33,100,115,107,3,0,0,0,10.99,21.54,28.06,Saturday
2023-06-30,2023-08-13,44,100,0,10,34,115,1150.0,3597.2,108,116,121,4,0,0,0,9.96,18.19,30.95,Sunday
2023-06-30,2023-08-14,45,100,2,21,11,109,2291.8,1104.55,111,113,105,2,0,0,0,10.17,18.69,30.74,Monday
2023-06-30,2023-08-15,46,100,0,19,14,106,1998.8,1354.08,103,103,100,5,0,0,0,10.62,19.0,29.3,Tuesday
2023-06-30,2023-08-16,47,100,0,20,16,113,2269.33,1670.83,113,123,110,5,0,0,0,9.42,21.64,29.63,Wednesday
2023-06-30,2023-08-17,48,100,0,17,13,116,1969.73,1385.63,117,121,108,4,0,0,0,10.73,19.06,31.73,Thursday
2023-06-30,2023-08-18,49,100,0,7,42,109,759.73,4192.16,105,112,103,2,0,0,0,10.7,20.11,30.34,Friday
2023-06-30,2023-08-19,50,100,0,6,43,109,657.2,4334.97,113,112,110,0,0,0,0,9.44,18.37,30.89,Saturday
2023-06-30,2023-08-20,51,100,0,6,41,117,706.0,4440.57,122,126,113,4,0,0,0,10.34,21.44,29.61,Sunday
2023-06-30,2023-08-21,52,100,0,14,9,114,1599.73,946.32,118,106,122,2,0,0,0,10.23,19.49,29.76,Monday
2023-06-30,2023-08-22,53,100,1,14,10,130,1798.53,1180.67,120,124,123,0,0,1,3,9.61,18.32,30.97,Tuesday
2023-06-30,2023-08-23,54,100,0,12,14,106,1264.8,1356.88,106,97,106,2,0,0,0,9.14,20.97,30.1,Wednesday
2023-06-30,2023-08-24,55,100,0,13,8,110,1439.53,815.47,116,112,113,0,0,0,0,9.39,19.22,31.28,Thursday
2023-06-30,2023-08-25,56,100,3,7,34,122,854.93,3820.69,120,128,120,2,0,0,0,10.21,20.39,31.83,Friday
2023-06-30,2023-08-26,57,100,0,5,31,116,580.67,3312.45,124,117,109,1,0,0,0,9.95,21.24,31.66,Saturday
2023-06-30,2023-08-27,58,100,0,11,23,138,1516.53,2917.01,147,134,131,4,1,0,6,9.87,19.01,30.39,Sunday
2023-06-30,2023-08-28,59,100,0,9,11,113,1003.2,1126.69,104,108,104,0,0,0,0,9.72,19.22,29.72,Monday
2023-06-30,2023-08-29,60,100,0,11,17,112,1234.93,1756.21,121,108,111,3,0,0,0,10.72,21.66,32.0,Tuesday
2023-07-01,2023-07-01,0,100,0,24,37,105,2553.6,3626.0,110,113,113,7,0,0,0,10.8,19.96,29.57,Saturday
2023-07-01,2023-07-02,1,100,0,19,43,93,1764.47,3673.35,95,84,98,5,0,0,0,11.01,18.22,28.77,Sunday
2023-07-01,2023-07-03,2,100,0,36,14,96,3470.4,1242.08,97,105,92,4,0,0,0,9.85,21.99,30.39,Monday
2023-07-01,2023-07-04,3,100,0,33,8,103,3399.0,758.08,104,99,106,6,0,0,0,10.98,20.01,30.37,Tuesday
2023-07-01,2023-07-05,4,100,0,27,19,106,2885.4,1869.35,115,101,115,5,0,0,0,9.69,18.65,28.43,Wednesday
2023-07-01,2023-07-06,5,100,0,28,17,91,2557.33,1428.91,93,89,96,3,0,0,0,11.38,19.63,30.82,Thursday
2023-07-01,2023-07-07,6,100,0,10,45,100,992.67,4107.0,92,94,103,3,0,0,0,10.03,19.38,28.76,Friday
2023-07-01,2023-07-08,7,100,0,14,43,104,1479.33,4185.91,114,113,110,4,0,0,0,10.4,21.36,29.71,Saturday
2023-07-01,2023-07-09,8,100,0,13,46,89,1147.47,3732.75,88,88,80,5,0,0,0,9.79,19.33,31.23,Sunday
2023-07-01,2023-07-10,9,100,0,34,16,103,3499.73,1515.09,93,103,112,8,0,0,0,10.14,18.99,30.61,Monday
2023-07-01,2023-07-11,10,100,0,31,20,99,3060.73,1816.27,95,102,96,2,0,0,0,9.86,20.82,29.66,Tuesday
2023-07-01,2023-07-12,11,100,0,41,7,115,4723.2,742.0,116,115,117,6,0,1,2,10.19,21.07,30.81,Wednesday
2023-07-01,2023-07-13,12,100,0,29,11,105,3023.73,1054.53,95,114,95,7,0,0,0,9.95,18.4,28.67,Thursday
2023-07-01,2023-07-14,13,100,0,13,47,99,1283.53,4268.23,105,95,93,7,0,0,0,10.16,18.99,30.91,Friday
2023-07-01,2023-07-15,14,100,0,15,40,98,1479.0,3630.4,107,96,100,3,0,0,0,10.87,21.79,31.67,Saturday
2023-07-01,2023-07-16,15,100,0,16,35,98,1579.73,3181.27,96,102,107,5,0,0,0,11.4,18.36,31.13,Sunday
2023-07-01,2023-07-17,16,100,0,29,11,103,2992.8,1044.56,108,97,107,0,0,0,0,11.39,19.26,29.33,Monday
2023-07-01,2023-07-18,17,100,0,39,6,125,4908.8,695.2,128,129,131,7,0,1,2,11.37,18.48,28.52,Tuesday
2023-07-01,2023-07-19,18,100,0,32,15,96,3067.73,1322.8,95,90,101,5,0,0,0,9.5,19.91,29.51,Wednesday
2023-07-01,2023-07-20,19,100,0,27,15,96,2568.6,1311.8,93,90,92,6,0,0,0,11.16,19.73,29.11,Thursday
2023-07-01,2023-07-21,20,100,0,17,41,111,1867.73,4140.45,103,104,109,3,0,0,0,10.52,18.04,28.4,Friday
2023-07-01,2023-07-22,21,100,0,13,39,99,1298.27,3585.92,107,108,95,2,0,0,0,9.62,18.42,28.14,Saturday
2023-07-01,2023-07-23,22,100,0,15,26,104,1541.0,2454.75,95,99,99,7,0,0,0,10.02,20.16,30.82,Sunday
2023-07-01,2023-07-24,23,100,0,29,9,106,3081.73,880.08,107,112,103,5,0,0,0,9.8,20.5,29.29,Monday
2023-07-01,2023-07-25,24,100,0,30,11,97,2906.0,980.17,87,105,97,6,0,0,0,10.27,18.52,31.41,Tuesday
2023-07-01,2023-07-26,25,100,0,25,15,101,2515.0,1387.8,108,93,96,3,0,0,0,10.58,19.57,29.14,Wednesday
2023-07-01,2023-07-27,26,100,0,24,16,99,2352.0,1441.28,89,104,89,1,0,0,0,10.16,18.99,28.06,Thursday
2023-07-01,2023-07-28,27,100,0,17,44,112,1891.53,4501.49,111,108,106,6,0,0,0,10.97,19.33,31.24,Friday
2023-07-01,2023-07-29,28,100,0,16,30,106,1696.0,2925.6,97,106,115,4,0,0,0,10.57,19.41,30.99,Saturday
2023-07-01,2023-07-30,29,100,0,11,39,99,1081.67,3526.12,97,98,92,3,0,0,0,10.39,21.4,28.09,Sunday
2023-07-01,2023-07-31,30,100,0,21,13,101,2102.8,1196.69,100,93,97,2,0,0,0,9.97,20.41,30.19,Monday
2023-07-01,2023-08-01,31,100,0,25,13,110,2748.33,1314.73,102,116,111,6,0,0,0,9.91,20.58,30.65,Tuesday
2023-07-01,2023-08-02,32,100,0,24,15,107,2595.2,1493.6,115,111,112,1,0,0,0,9.79,19.33,31.38,Wednesday
2023-07-01,2023-08-03,33,100,0,22,17,114,2497.73,1775.03,109,118,108,4,0,0,0,9.72,20.55,31.69,Thursday
2023-07-01,2023-08-04,34,100,0,11,41,104,1149.87,3944.75,108,101,111,1,0,0,0,10.43,19.35,28.51,Friday
2023-07-01,2023-08-05,35,100,0,14,31,103,1439.2,2931.36,109,97,100,4,0,0,0,10.4,18.51,30.74,Saturday
2023-07-01,2023-08-06,36,100,0,12,30,108,1301.6,2994.8,110,105,116,4,0,0,0,9.81,18.53,29.3,Sunday
2023-07-01,2023-08-07,37,100,0,20,10,114,2296.0,1056.8,110,121,123,3,0,0,0,10.99,21.74,31.54,Monday
2023-07-01,2023-08-08,38,100,0,25,2,134,3370.0,248.16,127,144,143,0,0,1,3,10.16,21.88,30.43,Tuesday
2023-07-01,2023-08-09,39,100,0,24,17,105,2529.6,1649.0,107,104,110,4,0,0,0,9.3,19.4,29.55,Wednesday
2023-07-01,2023-08-10,40,100,0,20,6,111,2228.0,615.12,120,109,110,1,0,0,0,10.29,19.64,28.18,Thursday
2023-07-01,2023-08-11,41,100,0,10,36,108,1087.33,3603.36,118,100,117,2,0,0,0,9.01,18.58,30.32,Friday
2023-07-01,2023-08-12,42,100,0,10,33,110,1101.33,3344.0,113,104,115,8,0,0,0,10.99,21.54,28.06,Saturday
2023-07-01,2023-08-13,43,100,0,12,34,115,1396.8,3644.8,120,124,122,2,0,0,0,9.96,18.19,30.95,Sunday
2023-07-01,2023-08-14,44,100,2,24,9,103,2491.2,860.04,109,99,113,2,0,0,0,10.17,18.69,30.74,Monday
2023-07-01,2023-08-15,45,100,0,21,16,106,2205.0,1544.32,106,101,96,1,0,0,0,10.62,19.0,29.3,Tuesday
2023-07-01,2023-08-16,46,100,0,20,16,115,2292.0,1686.4,111,106,122,1,0,0,0,9.42,21.64,29.63,Wednesday
2023-07-01,2023-08-17,47,100,0,17,13,104,1753.27,1232.57,109,96,94,2,0,0,0,10.73,19.06,31.73,Thursday
2023-07-01,2023-08-18,48,100,0,7,33,116,805.93,3493.16,117,109,109,4,0,0,0,10.7,20.11,30.34,Friday
2023-07-01,2023-08-19,49,100,0,7,26,112,786.8,2689.44,113,114,115,3,0,0,0,9.44,18.37,30.89,Saturday
2023-07-01,2023-08-20,50,100,0,7,31,106,751.8,3066.52,114,113,112,3,0,0,0,10.34,21.44,29.61,Sunday
2023-07-01,2023-08-21,51,100,0,21,11,115,2395.4,1153.53,113,111,107,2,0,0,0,10.23,19.49,29.76,Monday
2023-07-01,2023-08-22,52,100,1,18,7,133,2382.0,851.85,133,128,128,5,0,1,3,9.61,18.32,30.97,Tuesday
2023-07-01,2023-08-23,53,100,0,11,12,116,1263.53,1267.04,109,107,115,4,0,0,0,9.14,20.97,30.1,Wednesday
2023-07-01,2023-08-24,54,100,0,12,8,114,1363.2,835.84,106,123,107,3,0,0,0,9.39,19.22,31.28,Thursday
2023-07-01,2023-08-25,55,100,3,11,27,110,1209.27,2730.6,109,111,109,3,0,0,0,10.21,20.39,31.83,Friday
2023-07-01,2023-08-26,56,100,0,7,29,126,881.53,3359.75,125,121,131,1,0,0,0,9.95,21.24,31.66,Saturday
2023-07-01,2023-08-27,57,100,0,11,25,140,1531.2,3200.0,132,131,145,2,1,0,6,9.87,19.01,30.39,Sunday
2023-07-01,2023-08-28,58,100,0,8,12,113,913.07,1261.12,116,123,117,2,0,0,0,9.72,19.22,29.72,Monday
2023-07-01,2023-08-29,59,100,0,12,8,111,1320.8,809.49,106,109,104,0,0,0,0,10.72,21.66,32.0,Tuesday
2023-07-01,2023-08-30,60,100,0,13,4,112,1457.73,412.69,118,102,118,3,0,0,0,9.02,18.71,31.01,Wednesday
2023-07-02,2023-07-02,0,100,0,20,48,104,2086.67,4608.64,113,109,95,10,0,0,0,11.01,18.22,28.77,Sunday
2023-07-02,2023-07-03,1,100,0,37,14,85,3147.47,1095.73,89,78,89,3,0,0,0,9.85,21.99,30.39,Monday
2023-07-02,2023-07-04,2,100,0,35,9,96,3353.0,793.08,98,93,94,4,0,0,0,10.98,20.01,30.37,Tuesday
2023-07-02,2023-07-05,3,100,0,29,16,90,2613.87,1326.93,85,96,91,4,0,0,0,9.69,18.65,28.43,Wednesday
2023-07-02,2023-07-06,4,100,0,28,16,93,2596.53,1364.69,91,89,95,4,0,0,0,11.38,19.63,30.82,Thursday
2023-07-02,2023-07-07,5,100,0,12,49,102,1230.4,4624.29,107,111,96,3,0,0,0,10.03,19.38,28.76,Friday
2023-07-02,2023-07-08,6,100,0,16,44,91,1460.27,3695.41,92,85,100,3,0,0,0,10.4,21.36,29.71,Saturday
2023-07-02,2023-07-09,7,100,0,12,44,94,1128.8,3808.05,100,86,97,3,0,0,0,9.79,19.33,31.23,Sunday
2023-07-02,2023-07-10,8,100,0,32,16,93,3001.6,1381.76,100,103,88,4,0,0,0,10.14,18.99,30.61,Monday
2023-07-02,2023-07-11,9,100,0,26,18,103,2660.67,1693.68,101,93,105,4,0,0,0,9.86,20.82,29.66,Tuesday
2023-07-02,2023-07-12,10,100,0,36,7,121,4341.6,776.44,122,112,123,5,0,1,2,10.19,21.07,30.81,Wednesday
2023-07-02,2023-07-13,11,100,0,28,11,98,2729.07,985.89,90,89,107,2,0,0,0,9.95,18.4,28.67,Thursday
2023-07-02,2023-07-14,12,100,0,11,40,100,1103.67,3693.33,104,101,100,2,0,0,0,10.16,18.99,30.91,Friday
2023-07-02,2023-07-15,13,100,0,15,45,102,1515.0,4177.8,106,92,93,5,0,0,0,10.87,21.79,31.67,Saturday
2023-07-02,2023-07-16,14,100,0,16,36,95,1515.73,3136.8,93,99,89,6,0,0,0,11.4,18.36,31.13,Sunday
2023-07-02,2023-07-17,15,100,0,31,13,92,2847.87,1098.59,99,90,85,5,0,0,0,11.39,19.26,29.33,Monday
2023-07-02,2023-07-18,16,100,0,37,6,115,4264.87,636.4,117,123,109,3,0,1,2,11.37,18.48,28.52,Tuesday
2023-07-02,2023-07-19,17,100,0,37,11,92,3421.27,936.17,82,100,101,5,0,0,0,9.5,19.91,29.51,Wednesday
2023-07-02,2023-07-20,18,100,0,27,13,108,2910.6,1289.08,104,101,116,2,0,0,0,11.16,19.73,29.11,Thursday
2023-07-02,2023-07-21,19,100,0,20,36,105,2085.33,3451.2,101,107,96,3,0,0,0,10.52,18.04,28.4,Friday
2023-07-02,2023-07-22,20,100,0,14,30,107,1491.47,2939.2,114,97,103,4,0,0,0,9.62,18.42,28.14,Saturday
2023-07-02,2023-07-23,21,100,0,14,38,107,1493.33,3728.05,104,100,112,1,0,0,0,10.02,20.16,30.82,Sunday
2023-07-02,2023-07-24,22,100,0,28,11,116,3231.2,1167.32,108,123,108,6,0,0,0,9.8,20.5,29.29,Monday
2023-07-02,2023-07-25,23,100,0,33,12,104,3438.6,1150.56,98,107,110,4,0,0,0,10.27,18.52,31.41,Tuesday
2023-07-02,2023-07-26,24,100,0,31,19,103,3166.13,1783.97,98,98,100,4,0,0,0,10.58,19.57,29.14,Wednesday
2023-07-02,2023-07-27,25,100,0,28,16,103,2854.13,1499.09,101,97,95,3,0,0,0,10.16,18.99,28.06,Thursday
2023-07-02,2023-07-28,26,100,0,16,46,111,1760.0,4651.52,104,111,103,6,0,0,0,10.97,19.33,31.24,Friday
2023-07-02,2023-07-29,27,100,0,17,36,112,1911.93,3726.24,110,112,121,3,0,0,0,10.57,19.41,30.99,Saturday
